date,marketCap,enterpriseVal,peRatio,pbRatio,trailingPEG1Y
2016-01-20T00:00:00.000Z,539636287490.0,564525287490.0,10.0432950716,4.2071326802,1.546667441
2016-01-21T00:00:00.000Z,536904375300.0,561793375300.0,9.9924508254,4.1858340438,1.5388374271
2016-01-22T00:00:00.000Z,565450070020.0,590339070020.0,10.5237213158,4.4083830605,1.6206530826
2016-01-25T00:00:00.000Z,554410914640.0,579299914640.0,10.3182690559,4.322319183,1.5890134346
2016-01-26T00:00:00.000Z,557477346690.0,582366346690.0,10.3753391281,4.3462258156,1.5978022257
2016-01-27T00:00:00.000Z,520847422020.0,545736422020.0,9.6936111746,4.060650222,1.4928161209
2016-01-28T00:00:00.000Z,524582893790.0,549471893790.0,9.7631328989,4.0897728472,1.5035224664
2016-01-29T00:00:00.000Z,542702719540.0,567591719540.0,10.1003651438,4.2310393128,1.5554562321
2016-02-01T00:00:00.000Z,537629168330.0,562518168330.0,10.0059401152,4.1914847025,1.5409147777
2016-02-02T00:00:00.000Z,526757272880.0,551646272880.0,9.8036007683,4.1067248231,1.5097545183
2016-02-03T00:00:00.000Z,537183141850.0,562072141850.0,9.9976390138,4.1880073741,1.5396364081
2016-02-04T00:00:00.000Z,538576974600.0,563465974600.0,10.0235799557,4.1988740253,1.5436313132
2016-02-05T00:00:00.000Z,524192620620.0,549081620620.0,9.7558694351,4.0867301848,1.502403893
2016-02-08T00:00:00.000Z,529712198310.0,554601198310.0,9.8585955651,4.1297621236,1.518223717
2016-02-09T00:00:00.000Z,529600691690.0,554489691690.0,9.8565202898,4.1288927915,1.5179041246
2016-02-10T00:00:00.000Z,525586453370.0,550475453370.0,9.7818103771,4.0975968361,1.5063987981
2016-02-11T00:00:00.000Z,522408514700.0,547297514700.0,9.7226650295,4.0728208713,1.4972904145
2016-02-12T00:00:00.000Z,524025360690.0,548914360690.0,9.7527565221,4.0854261867,1.5019245044
2016-02-16T00:00:00.000Z,538799987840.0,563688987840.0,10.0277305064,4.2006126895,1.544270498
2016-02-17T00:00:00.000Z,547051477720.0,571940477720.0,10.1813008825,4.2649432646,1.5679203359
2016-02-18T00:00:00.000Z,536681362060.0,561570362060.0,9.9883002747,4.1840953796,1.5381982423
2016-02-19T00:00:00.000Z,535454789240.0,560343789240.0,9.9654722458,4.1745327266,1.5346827259
2016-02-22T00:00:00.000Z,540138067280.0,565027067280.0,10.0526338106,4.2110446746,1.5481056068
2016-02-23T00:00:00.000Z,527928092390.0,552817092390.0,9.8253911595,4.1158528101,1.5131102386
2016-02-24T00:00:00.000Z,535789309100.0,560678309100.0,9.9716980719,4.1771407229,1.5356415031
2016-02-25T00:00:00.000Z,539469027560.0,564358027560.0,10.0401821585,4.205828682,1.5461880524
2016-02-26T00:00:00.000Z,540305327210.0,565194327210.0,10.0557467237,4.2123486728,1.5485849954
2016-02-29T00:00:00.000Z,539078754390.0,563967754390.0,10.0329186948,4.2027860197,1.545069479
2016-03-01T00:00:00.000Z,560488025430.0,585377025430.0,10.4313715626,4.3696977822,1.6064312206
2016-03-02T00:00:00.000Z,561714598250.0,586603598250.0,10.4541995915,4.3792604353,1.6099467371
2016-03-03T00:00:00.000Z,565896096500.0,590785096500.0,10.5320224172,4.4118603889,1.6219314523
2016-03-04T00:00:00.000Z,574314846310.0,599203846310.0,10.6887057064,4.4774949621,1.6460606788
2016-03-07T00:00:00.000Z,567958968970.0,592847968970.0,10.5704150113,4.4279430327,1.6278439117
2016-03-08T00:00:00.000Z,563275690930.0,588164690930.0,10.4832534464,4.3914310846,1.6144210307
2016-03-09T00:00:00.000Z,563777470720.0,588666470720.0,10.4925921855,4.395343079,1.6158591966
2016-03-10T00:00:00.000Z,564056237270.0,588945237270.0,10.4977803739,4.3975164093,1.6166581776
2016-03-11T00:00:00.000Z,570133348060.0,595022348060.0,10.6108828806,4.4448950085,1.6340759636
2016-03-14T00:00:00.000Z,571582934120.0,596471934120.0,10.6378614602,4.4561963258,1.6382306649
2016-03-15T00:00:00.000Z,583068115980.0,607957115980.0,10.8516148216,4.5457375317,1.6711486825
2016-03-16T00:00:00.000Z,590817826070.0,615706826070.0,10.9958464587,4.6061561124,1.6933603546
2016-03-17T00:00:00.000Z,589870019800.0,614759019800.0,10.9782066182,4.5987667896,1.6906438192
2016-03-18T00:00:00.000Z,590539059520.0,615428059520.0,10.9906582703,4.6039827822,1.6925613736
2016-03-21T00:00:00.000Z,590483306210.0,615372306210.0,10.9896206326,4.6035481161,1.6924015774
2016-03-22T00:00:00.000Z,594999324320.0,619888324320.0,11.0736692844,4.638756066,1.7053450698
2016-03-23T00:00:00.000Z,591709879030.0,616598879030.0,11.0124486615,4.6131107692,1.6959170939
2016-03-24T00:00:00.000Z,589145226770.0,614034226770.0,10.9647173284,4.593116131,1.6885664686
2016-03-26T00:00:00.000Z,,,11.6252659294,4.5160108447,-0.6546266252
2016-03-28T00:00:00.000Z,583234685770.0,607823685770.0,11.5086366031,4.4707044143,-0.6480591485
2016-03-29T00:00:00.000Z,597040697440.0,621629697440.0,11.7810627381,4.5765324777,-0.6633996493
2016-03-30T00:00:00.000Z,607464513480.0,632053513480.0,11.9867499404,4.6564347906,-0.6749820355
2016-03-31T00:00:00.000Z,604304101170.0,628893101170.0,11.9243873312,4.6322090894,-0.6714703546
2016-04-01T00:00:00.000Z,609848684170.0,634437684170.0,12.0337954175,4.6747103196,-0.6776311983
2016-04-04T00:00:00.000Z,616114062960.0,640703062960.0,12.1574265551,4.7227367099,-0.6845929516
2016-04-05T00:00:00.000Z,608850659230.0,633439659230.0,12.014101962,4.6670600982,-0.6765222464
2016-04-06T00:00:00.000Z,615226929680.0,639815929680.0,12.1399212613,4.715936513,-0.6836072167
2016-04-07T00:00:00.000Z,601809038820.0,626398038820.0,11.8751536923,4.6130835357,-0.6686979749
2016-04-08T00:00:00.000Z,602474388780.0,627063388780.0,11.8882826627,4.6181836834,-0.6694372762
2016-04-11T00:00:00.000Z,604470438660.0,629059438660.0,11.9276695738,4.6334841263,-0.6716551799
2016-04-12T00:00:00.000Z,612343746520.0,636932746520.0,12.0830290564,4.6938358733,-0.6804035779
2016-04-13T00:00:00.000Z,621215079320.0,645804079320.0,12.2580819946,4.7618378417,-0.6902609278
2016-04-14T00:00:00.000Z,621547754300.0,646136754300.0,12.2646464797,4.7643879156,-0.6906305785
2016-04-15T00:00:00.000Z,609072442550.0,633661442550.0,12.0184782854,4.6687601474,-0.6767686802
2016-04-18T00:00:00.000Z,595931780840.0,620520780840.0,11.7591811208,4.5680322316,-0.6621674806
2016-04-19T00:00:00.000Z,592771368530.0,617360368530.0,11.6968185116,4.5438065304,-0.6586557997
2016-04-20T00:00:00.000Z,593991176790.0,618580176790.0,11.7208882906,4.553156801,-0.6600111853
2016-04-21T00:00:00.000Z,587559460510.0,612148460510.0,11.5939749104,4.5038553739,-0.6528646066
2016-04-22T00:00:00.000Z,585951531440.0,610540531440.0,11.5622465654,4.4915300171,-0.6510779619
2016-04-25T00:00:00.000Z,582624781640.0,607213781640.0,11.4966017136,4.4660292789,-0.6473814557
2016-04-26T00:00:00.000Z,578577236050.0,603166236050.0,11.4167338105,4.4350033808,-0.6428840398
2016-04-27T00:00:00.000Z,542371109060.0,566960109060.0,10.7022990067,4.157470347,-0.6026537305
2016-04-28T00:00:00.000Z,525792805890.0,550381805890.0,10.3751688285,4.0303916684,-0.5842328078
2016-04-29T00:00:00.000Z,519749210420.0,544338210420.0,10.2559140144,3.9840653274,-0.5775174882
2016-05-02T00:00:00.000Z,519194752120.0,543783752120.0,10.2449732057,3.9798152044,-0.5769014038
2016-05-03T00:00:00.000Z,527733409940.0,552322409940.0,10.4134616587,4.045267099,-0.5863891031
2016-05-04T00:00:00.000Z,522244272770.0,546833272770.0,10.3051476532,4.0031908811,-0.5802898679
2016-05-05T00:00:00.000Z,516976918920.0,541565918920.0,10.2012099712,3.9628147123,-0.5744370663
2016-05-06T00:00:00.000Z,514093735760.0,538682735760.0,10.1443177663,3.9407140725,-0.5712334276
2016-05-09T00:00:00.000Z,514481856570.0,539070856570.0,10.1519763323,3.9436891586,-0.5716646867
2016-05-10T00:00:00.000Z,517974943860.0,542563943860.0,10.2209034267,3.9704649337,-0.5755460182
2016-05-11T00:00:00.000Z,512929373330.0,537518373330.0,10.1213420682,3.9317888142,-0.5699396504
2016-05-12T00:00:00.000Z,500897628220.0,525486628220.0,9.8839265208,3.8395611444,-0.5565706196
2016-05-13T00:00:00.000Z,501895653160.0,526484653160.0,9.9036199763,3.8472113659,-0.5576795715
2016-05-16T00:00:00.000Z,520525452040.0,545114452040.0,10.2712311465,3.9900154997,-0.5783800063
2016-05-17T00:00:00.000Z,518363064670.0,542952064670.0,10.2285619928,3.9734400199,-0.5759772773
2016-05-18T00:00:00.000Z,524295768480.0,548884768480.0,10.3456286452,4.0189163363,-0.58256938
2016-05-19T00:00:00.000Z,522299718600.0,546888718600.0,10.3062417341,4.0036158934,-0.5803514763
2016-05-20T00:00:00.000Z,527955193260.0,552544193260.0,10.4178379822,4.0469671483,-0.5866355369
2016-05-23T00:00:00.000Z,534664138690.0,559253138690.0,10.5502217666,4.0983936369,-0.5940901577
2016-05-24T00:00:00.000Z,542814675700.0,567403675700.0,10.7110516536,4.1608704454,-0.603146598
2016-05-25T00:00:00.000Z,552351358460.0,576940358460.0,10.8992335621,4.2339725615,-0.6137432491
2016-05-26T00:00:00.000Z,556731579030.0,581320579030.0,10.9856659503,4.2675485335,-0.6186103156
2016-05-27T00:00:00.000Z,556398904050.0,580987904050.0,10.9791014651,4.2649984596,-0.618240665
2016-05-31T00:00:00.000Z,553682058380.0,578271058380.0,10.9254915028,4.2441728568,-0.6152218516
2016-06-01T00:00:00.000Z,545919642180.0,570508642180.0,10.7723201819,4.1846711344,-0.6065966704
2016-06-02T00:00:00.000Z,541816650760.0,566405650760.0,10.691358198,4.153220224,-0.6020376461
2016-06-03T00:00:00.000Z,542925567360.0,567514567360.0,10.7132398153,4.16172047,-0.6032698148
2016-06-06T00:00:00.000Z,546862221290.0,571451221290.0,10.7909195566,4.1918963435,-0.6076440139
2016-06-07T00:00:00.000Z,549080054490.0,573669054490.0,10.8346827912,4.2088968357,-0.6101083513
2016-06-08T00:00:00.000Z,548581042020.0,573170042020.0,10.8248360634,4.2050717249,-0.6095538754
2016-06-09T00:00:00.000Z,552517695950.0,577106695950.0,10.9025158047,4.2352475984,-0.6139280744
2016-06-10T00:00:00.000Z,547971137890.0,572560137890.0,10.8128011739,4.2003965896,-0.6088761826
2016-06-13T00:00:00.000Z,539709709220.0,564298709220.0,10.6497831252,4.1370697565,-0.5996965255
2016-06-14T00:00:00.000Z,540375059180.0,564964059180.0,10.6629120956,4.1421699041,-0.6004358267
2016-06-15T00:00:00.000Z,538600792620.0,563189792620.0,10.627901508,4.1285695104,-0.5984643568
2016-06-16T00:00:00.000Z,540874071650.0,565463071650.0,10.6727588234,4.1459950148,-0.6009903027
2016-06-17T00:00:00.000Z,528565097390.0,553154097390.0,10.4298728717,4.0516422836,-0.5873132297
2016-06-20T00:00:00.000Z,527289843300.0,551878843300.0,10.4047090118,4.0418670006,-0.5858962356
2016-06-21T00:00:00.000Z,531780955530.0,556369955530.0,10.4933295617,4.0762929972,-0.590886519
2016-06-22T00:00:00.000Z,529784905650.0,554373905650.0,10.4539426507,4.0609925543,-0.5886686153
2016-06-23T00:00:00.000Z,532834426300.0,557423426300.0,10.5141170981,4.0843682309,-0.5920570793
2016-06-24T00:00:00.000Z,517864052200.0,542453052200.0,10.218715265,3.9696149091,-0.5754228013
2016-06-25T00:00:00.000Z,,,10.8346559868,4.0924605638,-0.4664921328
2016-06-27T00:00:00.000Z,504142197000.0,527321197000.0,10.5475698684,3.9840225461,-0.4541314804
2016-06-28T00:00:00.000Z,512632205750.0,535811205750.0,10.7251962623,4.0511154942,-0.4617792835
2016-06-29T00:00:00.000Z,517068920000.0,540247920000.0,10.8180203778,4.0861769703,-0.4657758774
2016-06-30T00:00:00.000Z,523641830000.0,546820830000.0,10.955537586,4.1381198979,-0.4716967572
2016-07-01T00:00:00.000Z,525230283250.0,548409283250.0,10.9887709114,4.1506727721,-0.4731276365
2016-07-05T00:00:00.000Z,520300600750.0,543479600750.0,10.8856330052,4.1117155764,-0.4686869766
2016-07-06T00:00:00.000Z,523258410250.0,546437410250.0,10.9475157489,4.1350898938,-0.4713513725
2016-07-07T00:00:00.000Z,525504154500.0,548683154500.0,10.994500795,4.1528370607,-0.4733743398
2016-07-08T00:00:00.000Z,529557449000.0,552736449000.0,11.0793030734,4.1848685327,-0.477025549
2016-07-11T00:00:00.000Z,531200676500.0,554379676500.0,11.1136823755,4.1978542646,-0.4785057689
2016-07-12T00:00:00.000Z,533610743500.0,556789743500.0,11.1641053518,4.2169000047,-0.4806767582
2016-07-13T00:00:00.000Z,530598159750.0,553777159750.0,11.1010766314,4.1930928296,-0.4779630216
2016-07-14T00:00:00.000Z,541114815750.0,564293815750.0,11.3211041645,4.2762015137,-0.4874364293
2016-07-15T00:00:00.000Z,541060041500.0,564239041500.0,11.3199581878,4.275768656,-0.4873870886
2016-07-18T00:00:00.000Z,546811337750.0,569990337750.0,11.4402857449,4.3212187176,-0.4925678585
2016-07-19T00:00:00.000Z,547030434750.0,570209434750.0,11.4448696519,4.3229501486,-0.4927652211
2016-07-20T00:00:00.000Z,547523403000.0,570702403000.0,11.4551834425,4.3268458681,-0.4932092871
2016-07-21T00:00:00.000Z,544620367750.0,567799367750.0,11.3944466755,4.3039044085,-0.4905942319
2016-07-22T00:00:00.000Z,540402750500.0,563581750500.0,11.3062064669,4.2705743632,-0.4867950007
2016-07-25T00:00:00.000Z,533172549500.0,556351549500.0,11.1549375379,4.2134371429,-0.4802820329
2016-07-26T00:00:00.000Z,529502674750.0,552681674750.0,11.0781570967,4.184435675,-0.4769762083
2016-07-27T00:00:00.000Z,563900903750.0,587079903750.0,11.7978304862,4.4562703294,-0.5079621459
2016-07-28T00:00:00.000Z,571514524500.0,594693524500.0,11.9571212524,4.5164375538,-0.5148204984
2016-07-29T00:00:00.000Z,570802459250.0,593981459250.0,11.9422235548,4.5108104033,-0.5141790697
2016-08-01T00:00:00.000Z,580880921250.0,604059921250.0,12.1530832741,4.5904562257,-0.5232577521
2016-08-02T00:00:00.000Z,572281364000.0,595460364000.0,11.9731649267,4.5224975621,-0.5155112677
2016-08-03T00:00:00.000Z,579456790750.0,602635790750.0,12.1232878789,4.5792019247,-0.5219748948
2016-08-04T00:00:00.000Z,579894984750.0,603073984750.0,12.1324556928,4.5826647865,-0.5223696201
2016-08-05T00:00:00.000Z,588713639000.0,611892639000.0,12.3169579472,4.652354881,-0.5303134672
2016-08-08T00:00:00.000Z,593588547250.0,616767547250.0,12.4189498766,4.690879219,-0.5347047864
2016-08-09T00:00:00.000Z,595998614250.0,619177614250.0,12.4693728529,4.7099249591,-0.5368757756
2016-08-10T00:00:00.000Z,591561900000.0,614740900000.0,12.3765487374,4.674863483,-0.5328791817
2016-08-11T00:00:00.000Z,591178480250.0,614357480250.0,12.3685269002,4.6718334789,-0.5325337971
2016-08-12T00:00:00.000Z,592547836500.0,615726836500.0,12.3971763186,4.6826549221,-0.5337673137
2016-08-15T00:00:00.000Z,599668489000.0,622847489000.0,12.5461532941,4.738926427,-0.5401816002
2016-08-16T00:00:00.000Z,599120746500.0,622299746500.0,12.5346935268,4.7345978497,-0.5396881935
2016-08-17T00:00:00.000Z,598244358500.0,621423358500.0,12.516357899,4.727672126,-0.5388987429
2016-08-18T00:00:00.000Z,597477519000.0,620656519000.0,12.5003142247,4.7216121178,-0.5382079736
2016-08-19T00:00:00.000Z,599011198000.0,622190198000.0,12.5324015733,4.7337321342,-0.5395895122
2016-08-22T00:00:00.000Z,594355386750.0,617534386750.0,12.4349935509,4.6969392272,-0.5353955557
2016-08-23T00:00:00.000Z,596217711250.0,619396711250.0,12.4739567598,4.71165639,-0.5370731383
2016-08-24T00:00:00.000Z,591726222750.0,614905222750.0,12.3799866676,4.6761620562,-0.5330272037
2016-08-25T00:00:00.000Z,589206607250.0,612385607250.0,12.3272717378,4.6562506006,-0.5307575332
2016-08-26T00:00:00.000Z,585755829500.0,608934829500.0,12.2550752035,4.6289805636,-0.5276490713
2016-08-29T00:00:00.000Z,585098538500.0,608277538500.0,12.2413234826,4.6237862709,-0.5270569833
2016-08-30T00:00:00.000Z,580607050000.0,603786050000.0,12.1473533904,4.588291937,-0.5230110488
2016-08-31T00:00:00.000Z,581154792500.0,604333792500.0,12.1588131577,4.5926205143,-0.5235044554
2016-09-01T00:00:00.000Z,584605570250.0,607784570250.0,12.231009692,4.6198905513,-0.5266129173
2016-09-02T00:00:00.000Z,590082995250.0,613261995250.0,12.3456073655,4.6631763243,-0.5315469838
2016-09-06T00:00:00.000Z,589918672500.0,613097672500.0,12.3421694353,4.6618777511,-0.5313989618
2016-09-07T00:00:00.000Z,593533773000.0,616712773000.0,12.4178038998,4.6904463613,-0.5346554457
2016-09-08T00:00:00.000Z,577977886000.0,601156886000.0,12.0923465071,4.567514766,-0.5206426968
2016-09-09T00:00:00.000Z,564886840250.0,588065840250.0,11.8184580675,4.4640617685,-0.5088502779
2016-09-12T00:00:00.000Z,577539692000.0,600718692000.0,12.0831786932,4.5640519041,-0.5202479715
2016-09-13T00:00:00.000Z,591288028750.0,614467028750.0,12.3708188537,4.6726991943,-0.5326324784
2016-09-14T00:00:00.000Z,612211792250.0,635390792250.0,12.8085819664,4.8380508472,-0.5514806124
2016-09-15T00:00:00.000Z,633026007250.0,656205007250.0,13.2440531257,5.0025367845,-0.5702300651
2016-09-16T00:00:00.000Z,629465681000.0,652644681000.0,13.1695646379,4.9744010321,-0.5670229219
2016-09-19T00:00:00.000Z,622125931500.0,645304931500.0,13.0160037555,4.9163980963,-0.5604112728
2016-09-20T00:00:00.000Z,622071157250.0,645250157250.0,13.0148577787,4.9159652385,-0.5603619321
2016-09-21T00:00:00.000Z,621961608750.0,645140608750.0,13.0125658253,4.9150995231,-0.5602632508
2016-09-22T00:00:00.000Z,627822453500.0,651001453500.0,13.1351853359,4.9614153002,-0.565542702
2016-09-23T00:00:00.000Z,617360571750.0,640539571750.0,12.9163037795,4.8787394738,-0.556118635
2016-09-24T00:00:00.000Z,,,13.5128279762,4.8137651892,-0.8445517485
2016-09-26T00:00:00.000Z,608247445840.0,628124445840.0,13.3133592891,4.7427071232,-0.8320849556
2016-09-27T00:00:00.000Z,609379018870.0,629256018870.0,13.3381272325,4.7515303735,-0.833632952
2016-09-28T00:00:00.000Z,614013079850.0,633890079850.0,13.4395578578,4.7876636843,-0.8399723661
2016-09-29T00:00:00.000Z,604475535740.0,624352535740.0,13.2307994778,4.7132962888,-0.8269249674
2016-09-30T00:00:00.000Z,609163481150.0,629040481150.0,13.333409529,4.7498497544,-0.8333380956
2016-10-03T00:00:00.000Z,606307606360.0,626184606360.0,13.2708999575,4.7275815512,-0.8294312473
2016-10-04T00:00:00.000Z,608894059000.0,628771059000.0,13.3275123996,4.7477489805,-0.832969525
2016-10-05T00:00:00.000Z,609163481150.0,629040481150.0,13.333409529,4.7498497544,-0.8333380956
2016-10-06T00:00:00.000Z,613689773270.0,633566773270.0,13.4324813026,4.7851427557,-0.8395300814
2016-10-07T00:00:00.000Z,614605808580.0,634482808580.0,13.4525315425,4.7922853869,-0.8407832214
2016-10-10T00:00:00.000Z,625328810150.0,645205810150.0,13.6872372918,4.8758961875,-0.8554523307
2016-10-11T00:00:00.000Z,626675920900.0,646552920900.0,13.7167229387,4.8864000569,-0.8572951837
2016-10-12T00:00:00.000Z,632279901620.0,652156901620.0,13.8393832298,4.9300961537,-0.8649614519
2016-10-13T00:00:00.000Z,630340062140.0,650217062140.0,13.7969238983,4.9149705818,-0.8623077436
2016-10-14T00:00:00.000Z,633842550090.0,653719550090.0,13.8735865802,4.9422806423,-0.8670991613
2016-10-17T00:00:00.000Z,633411474650.0,653288474650.0,13.8641511732,4.938919404,-0.8665094483
2016-10-18T00:00:00.000Z,632980399210.0,652857399210.0,13.8547157662,4.9355581658,-0.8659197354
2016-10-19T00:00:00.000Z,631094444160.0,650971444160.0,13.8134358605,4.9208527486,-0.8633397413
2016-10-20T00:00:00.000Z,630771137580.0,650648137580.0,13.8063593053,4.91833182,-0.8628974566
2016-10-21T00:00:00.000Z,628292453800.0,648169453800.0,13.752105715,4.8990047002,-0.8595066072
2016-10-24T00:00:00.000Z,633950318950.0,653827318950.0,13.875945432,4.9431209518,-0.8672465895
2016-10-25T00:00:00.000Z,637183384750.0,657060384750.0,13.9467109845,4.9683302384,-0.8716694365
2016-10-26T00:00:00.000Z,622850126370.0,642727126370.0,13.6329837015,4.8565690678,-0.8520614813
2016-10-27T00:00:00.000Z,616868954640.0,636745954640.0,13.5020674292,4.8099318875,-0.8438792143
2016-10-28T00:00:00.000Z,612773737960.0,632650737960.0,13.4124310627,4.7780001244,-0.8382769414
2016-10-31T00:00:00.000Z,611803818220.0,631680818220.0,13.3912013969,4.7704373385,-0.8369500873
2016-11-01T00:00:00.000Z,600757510070.0,620634510070.0,13.1494190923,4.6843056092,-0.8218386933
2016-11-02T00:00:00.000Z,601296354370.0,621173354370.0,13.1612133511,4.6885071569,-0.8225758344
2016-11-03T00:00:00.000Z,591812694690.0,611689694690.0,12.9536343969,4.6145599162,-0.8096021498
2016-11-04T00:00:00.000Z,586478136120.0,606355136120.0,12.8368712351,4.5729645933,-0.8023044522
2016-11-07T00:00:00.000Z,594937991630.0,614814991630.0,13.0220410977,4.6389288932,-0.8138775686
2016-11-08T00:00:00.000Z,598440479580.0,618317479580.0,13.0987037796,4.6662389538,-0.8186689862
2016-11-09T00:00:00.000Z,597470559840.0,617347559840.0,13.0774741139,4.6586761678,-0.8173421321
2016-11-10T00:00:00.000Z,580820270970.0,600697270970.0,12.7130315182,4.5288483417,-0.7945644699
2016-11-11T00:00:00.000Z,584268874490.0,604145874490.0,12.7885147742,4.5557382474,-0.7992821734
2016-11-14T00:00:00.000Z,569612309530.0,589489309530.0,12.4677109359,4.441456148,-0.7792319335
2016-11-15T00:00:00.000Z,577156129730.0,597033129730.0,12.6328305586,4.5002778168,-0.7895519099
2016-11-16T00:00:00.000Z,592674845570.0,612551845570.0,12.9725052109,4.6212823926,-0.8107815757
2016-11-17T00:00:00.000Z,592459307850.0,612336307850.0,12.9677875074,4.6196017735,-0.8104867192
2016-11-18T00:00:00.000Z,593052036580.0,612929036580.0,12.980761192,4.6242234761,-0.8112975745
2016-11-21T00:00:00.000Z,602050736390.0,621927736390.0,13.1777253133,4.6943893238,-0.8236078321
2016-11-22T00:00:00.000Z,602427927400.0,622304927400.0,13.1859812945,4.6973304073,-0.8241238309
2016-11-23T00:00:00.000Z,599356514890.0,619233514890.0,13.1187540195,4.673381585,-0.8199221262
2016-11-25T00:00:00.000Z,602374042970.0,622251042970.0,13.1848018686,4.6969102525,-0.8240501168
2016-11-28T00:00:00.000Z,601188585510.0,621065585510.0,13.1588544993,4.6876668474,-0.8224284062
2016-11-29T00:00:00.000Z,600595856780.0,620472856780.0,13.1458808147,4.6830451448,-0.8216175509
2016-11-30T00:00:00.000Z,595530720360.0,615407720360.0,13.0350147823,4.6435505958,-0.8146884239
2016-12-01T00:00:00.000Z,589980624070.0,609857624070.0,12.9135339171,4.6002746538,-0.8070958698
2016-12-02T00:00:00.000Z,592189885700.0,612066885700.0,12.961890378,4.6175009996,-0.8101181486
2016-12-05T00:00:00.000Z,587933015730.0,607810015730.0,12.8687157338,4.5843087722,-0.8042947334
2016-12-06T00:00:00.000Z,592459307850.0,612336307850.0,12.9677875074,4.6196017735,-0.8104867192
2016-12-07T00:00:00.000Z,598278826290.0,618155826290.0,13.095165502,4.6649784894,-0.8184478439
2016-12-08T00:00:00.000Z,604152229160.0,624029229160.0,13.2237229225,4.7107753601,-0.8264826827
2016-12-09T00:00:00.000Z,614013079850.0,633890079850.0,13.4395578578,4.7876636843,-0.8399723661
2016-12-12T00:00:00.000Z,610510591900.0,630387591900.0,13.3628951759,4.7603536238,-0.8351809485
2016-12-13T00:00:00.000Z,620694749170.0,640571749170.0,13.5858066664,4.8397628767,-0.8491129167
2016-12-14T00:00:00.000Z,620694749170.0,640571749170.0,13.5858066664,4.8397628767,-0.8491129167
2016-12-15T00:00:00.000Z,624089468260.0,643966468260.0,13.6601104966,4.8662326276,-0.853756906
2016-12-16T00:00:00.000Z,624897734710.0,644774734710.0,13.6778018848,4.8725349493,-0.8548626178
2016-12-19T00:00:00.000Z,628507991520.0,648384991520.0,13.7568234185,4.9006853193,-0.8598014637
2016-12-20T00:00:00.000Z,630178408850.0,650055408850.0,13.7933856206,4.9137101174,-0.8620866013
2016-12-21T00:00:00.000Z,630771137580.0,650648137580.0,13.8063593053,4.91833182,-0.8628974566
2016-12-22T00:00:00.000Z,626622036470.0,646499036470.0,13.7155435128,4.8859799021,-0.8572214696
2016-12-23T00:00:00.000Z,627861378360.0,647738378360.0,13.742670308,4.895643462,-0.8589168942
2016-12-27T00:00:00.000Z,631848826180.0,651725826180.0,13.8299478228,4.9267349155,-0.8643717389
2016-12-28T00:00:00.000Z,629154604680.0,649031604680.0,13.770976529,4.9057271767,-0.8606860331
2016-12-29T00:00:00.000Z,628992951390.0,648869951390.0,13.7674382514,4.9044667123,-0.8604648907
2016-12-30T00:00:00.000Z,624089468260.0,643966468260.0,13.6601104966,4.8662326276,-0.853756906
2016-12-31T00:00:00.000Z,,,13.8020980662,4.7140227227,5.6588602071
2017-01-03T00:00:00.000Z,619348154950.0,646445154950.0,13.6972411914,4.6782094943,5.6158688885
2017-01-04T00:00:00.000Z,618654954260.0,645751954260.0,13.6819106588,4.6729734441,5.6095833701
2017-01-05T00:00:00.000Z,621801018930.0,648898018930.0,13.7514876911,4.6967370567,5.6381099534
2017-01-06T00:00:00.000Z,628733025830.0,655830025830.0,13.9047930166,4.749097559,5.7009651368
2017-01-09T00:00:00.000Z,634491923870.0,661588923870.0,14.0321543638,4.7925970532,5.7531832892
2017-01-10T00:00:00.000Z,635131801430.0,662228801430.0,14.0463056247,4.7974303303,5.7589853061
2017-01-11T00:00:00.000Z,638544481750.0,665641481750.0,14.1217790156,4.8232078084,5.7899293964
2017-01-12T00:00:00.000Z,635878325250.0,662975325250.0,14.0628154289,4.8030691536,5.7657543259
2017-01-13T00:00:00.000Z,634758539520.0,661855539520.0,14.0380507225,4.7946109186,5.7556007962
2017-01-17T00:00:00.000Z,639877560000.0,666974560000.0,14.151260809,4.8332771357,5.8020169317
2017-01-18T00:00:00.000Z,639824236870.0,666921236870.0,14.1500815373,4.8328743626,5.8015334303
2017-01-19T00:00:00.000Z,638704451140.0,665801451140.0,14.1253168308,4.8244161277,5.7913799006
2017-01-20T00:00:00.000Z,639877560000.0,666974560000.0,14.151260809,4.8332771357,5.8020169317
2017-01-23T00:00:00.000Z,640304145040.0,667401145040.0,14.1606949829,4.8364993205,5.805884943
2017-01-24T00:00:00.000Z,639717590610.0,666814590610.0,14.1477229938,4.8320688165,5.8005664275
2017-01-25T00:00:00.000Z,649902308440.0,676999308440.0,14.372963895,4.9089984775,5.8929151969
2017-01-26T00:00:00.000Z,650222247220.0,677319247220.0,14.3800395254,4.9114151161,5.8958162054
2017-01-27T00:00:00.000Z,650275570350.0,677372570350.0,14.3812187971,4.9118178892,5.8962997068
2017-01-30T00:00:00.000Z,648569230190.0,675666230190.0,14.3434821016,4.8989291502,5.8808276617
2017-01-31T00:00:00.000Z,647076182550.0,674173182550.0,14.3104624931,4.8876515035,5.8672896222
2017-02-01T00:00:00.000Z,686535298750.0,713632298750.0,15.1831235763,5.1857035935,6.2250806663
